key,track,artist,album,genre,date
"Sam Divine/Radio 1's Dance Weekend, Dance Anthems Ibiza, Sam Divine.mp4",Sam Divine,Sam Divine,"{'name': ""Radio 1's Dance Weekend"", 'artist': 'Various Artists'}",House,
Sam Divine/Sam Divine - Live @ Radio 1 Big Weekend in Coventry (18.06.22).mp3,Sam Divine,Sam Divine,"{'name': 'Radio 1 Big Weekend 2022', 'artist': 'Various Artists'}",House,2022-06-18
Sam Feldt/Sam Feldt - Live @ Coachella Music Festival 2016 in California (22.04.16).mp3,Sam Feldt,Sam Feldt,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-22
"Sammy Virji/Radio 1's Essential Mix, Essential Mix of the Year 2024 - Sammy Virji.mp4",Sammy Virji 2024,Sammy Virji,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2024
Sander Kleinenberg/Sander Kleinenberg - Live @ The Road To Coachella  (12.04.19).mp3,The Road To Coachella 2019,Sander Kleinenberg,"{'name': 'Sander Kleinenberg Sets', 'artist': 'Sander Kleinenberg'}",House,2019-04-12
Sarah Story & Jaguar/Sarah Story & Jaguar - Live @ Radio 1 Big Weekend in Coventry (18.06.22).mp3,Sarah Story & Jaguar,Sarah Story & Jaguar,"{'name': 'Radio 1 Big Weekend 2022', 'artist': 'Various Artists'}",House,2022-06-18
Sasha/Sasha - Live @ Coachella Festival 2011 in California (15.04.11).mp3,Sasha,Sasha,"{'name': 'Coachella 2011', 'artist': 'Various Artists'}",Electronic,2011-04-15
Sasha/Sasha - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,Sasha,Sasha,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-16
Sasha/Sasha - Live on Radio 1 Essential Mix - Mandila Vale Replay (27.02.20).mp3,Sasha 2020,Sasha,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2020-02-27
"Sasha & Pete Tong/Sasha & Pete Tong - Live @ Radio 1 Party, Cream, Privilege in Ibiza (02.08.14).mp3",Sasha & Pete Tong,Sasha & Pete Tong,"{'name': 'Cream Ibiza 2014', 'artist': 'Various Artists'}",House,2014-08-02
Schak/Schak_The_Lab_London_Mixmag.mp3,Mixmag Lab London,Schak,"{'name': 'Schak Sets', 'artist': 'Schak'}",House,2023
Scratchclart/Scratchclart - Live on Radio 1 Essential Mix (12.11.22).mp3,Scratchclart 2022,Scratchclart,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2022-11-12
Scuba/Scuba - Live on Radio 1 Essential Mix (09.05.15).mp3,Scuba 2015,Scuba,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-05-09
Scuba/Scuba - Live on Radio 1 Essential Mix (25.02.12).mp3,Scuba 2012,Scuba,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2012-02-25
Seb Wildblood/Seb Wildblood - Live on Radio 1 Essential Mix (17.04.20).mp3,Seb Wildblood 2020,Seb Wildblood,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-04-17
Sebastian Ingrosso/Sebastian Ingrosso - Live @ Coachella Festival 2012 in California (14.04.12).mp3,Sebastian Ingrosso,Sebastian Ingrosso,"{'name': 'Coachella 2012', 'artist': 'Various Artists'}",House,2012-04-14
Sebastian Ingrosso & Alesso/Sebastian Ingrosso & Alesso - Live @ Privilege in Ibiza (04.08.12).mp3,Privilege Ibiza,Sebastian Ingrosso & Alesso,"{'name': 'Sebastian Ingrosso & Alesso Sets', 'artist': 'Sebastian Ingrosso & Alesso'}",House,2012-08-04
Secretsundaze/Secretsundaze - Live on Radio 1 Essential Mix (21.05.22).mp3,Secretsundaze 2022,Secretsundaze,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2022-05-21
Seth Troxler/Seth Troxler - Live on Radio 1 Essential Mix (07.05.22).mp3,Seth Troxler 2022,Seth Troxler,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2022-05-07
Seth Troxler/Seth Troxler - Live on Radio Essential Mix (19.09.15).mp3,Seth Troxler 2015,Seth Troxler,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2015-09-19
Shadow Child/Shadow Child - Live on Radio 1 Essential Mix (01.03.14).mp3,Shadow Child 2014,Shadow Child,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014
Sherelle/Sherelle - Live on Radio 1 Essential Mix (14.11.20).mp3,Sherelle 2020,Sherelle,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2020-11-14
Shura/Shura - Live @ Coachella Music Festival 2017 in California (15.04.17).mp3,Shura,Shura,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Pop,2017-04-15
Simian Mobile Disco/Simian Mobile Disco - Live @ Sonar Festival 2012 in Barcelona (16.06.12).mp3,Simian Mobile Disco,Simian Mobile Disco,"{'name': 'Sonar Festival 2012', 'artist': 'Various Artists'}",Electronic,2012-06-16
Simian Mobile Disco/Simian Mobile Disco - Live on Radio 1 Essential Mix (14.01.17).mp3,Simian Mobile Disco 2017,Simian Mobile Disco,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2017-01-14
Sir Spyro/Sir Spyro - Live @ EDC 2017 in Las Vegas (17.06.17).mp3,Sir Spyro,Sir Spyro,"{'name': 'EDC Las Vegas 2017', 'artist': 'Various Artists'}",Electronic,2017
Skream/Skream - Live on Radio 1 Essential Mix (04.01.20).mp3,Skream 2020,Skream,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2020-01-04
Skrillex/Skrillex - Live @ Coachella Music Festival 2014 in California (13.04.14).mp3,Skrillex,Skrillex,"{'name': 'Coachella 2014', 'artist': 'Various Artists'}",Electronic,2014-04-13
Slander/Slander - Live @ Coachella 2022 in California (19.04.22).mp3,Slander,Slander,"{'name': 'Coachella 2022', 'artist': 'Various Artists'}",Dubstep,2022-04-19
Snails/Snails - Live @ Coachella Music Festival 2016 in California (23.04.16).mp3,Snails,Snails,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",Dubstep,2016-04-23
Sofia Kourtesis/Sofia Kourtesis - Live on Radio 1 Essential Mix (09.04.22).mp3,Sofia Kourtesis 2022,Sofia Kourtesis,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2022
Soichi Terada/Soichi Terada - Live on Radio 1 Essential Mix (05.03.22).mp3,Soichi Terada 2022,Soichi Terada,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2022-03-05
"Solardo/Radio 1 Dance Presents..., Ibiza Ants - Solardo.mp4","Solardo, ANTS Ibiza",Solardo,"{'name': 'Radio 1 Dance Presents...', 'artist': 'Various Artists'}",Tech House,
Solardo/Solardo - Live on Radio 1 Essential Mix (10.06.17).mp3,Solardo 2017,Solardo,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017-06-10
Solomun/Solomun - Live on Radio 1 Essential Mix (28.07.12).mp3,Solomun 2012,Solomun,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-07-28
Solomun/Solomun ｜ Boiler Room： Tulum [bk6Xst6euQk].opus,Solomun,Solomun,"{'name': 'Boiler Room', 'artist': 'Various Artists'}",House,
"Sonny Fodera/Sonny Fodera Live from Alexandra Palace, London 2024 [IVceSlZRDbo].opus",Alexandra Palace 2024,Sonny Fodera,"{'name': 'Sonny Fodera Sets', 'artist': 'Sonny Fodera'}",House,2024
Soulwax/Soulwax - Live on Radio 1 Essential Mix (20.05.17).mp3,Soulwax 2017,Soulwax,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017-05-20
Spectrasoul/Spectrasoul - Live on Radio 1 Essential Mix (04.11.17).mp3,Spectrasoul 2017,Spectrasoul,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum & Bass,2017-11-04
Spor/Spor - Live on Radio 1 Essential Mix (14.03.15).mp3,Spor 2015,Spor,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-03-14
Steffi/Steffi  - Live on Radio 1 Essential Mix (08.11.14).mp3,Steffi 2014,Steffi,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2014-11-08
Stephan Bodzin/Stephan Bodzin - Live on Radio 1 Essential Mix (22.01.22).mp3,Stephan Bodzin 2022,Stephan Bodzin,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2022-01-22
Steps/Steps What The Future Holds Tour 2021 Live @ London O2 Arena [6rJVObG4a6E].opus,"What the Future Holds, London O2",Steps,"{'name': 'Steps Sets', 'artist': 'Steps'}",Pop,2021
Steve Angello/Steve Angello - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Steve Angello,Steve Angello,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",House,2017-04-14
"Steve Angello/Steve Angello - Live @ Radio 1 Party, Cream, Privilege in Ibiza (02.08.14).mp3",Steve Angello,Steve Angello,"{'name': 'Cream Ibiza 2014', 'artist': 'Various Artists'}",House,2014-08-02
Steve Aoki/Steve Aoki - Live on Radio 1 Essential Mix (27.10.12).mp3,Steve Aoki 2012,Steve Aoki,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2012-10-27
Strange Club/Strange Club - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Strange Club,Strange Club,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-14
Studio Barnhus – Live on Radio 1 Essential Mix (05.09.20).mp/Studio Barnhus – Live on Radio 1 Essential Mix (05.09.20).mp3,Studio Barnhus 2020,Studio Barnhus,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020
Sub/Subb-An - Live on Radio 1 Essential Mix (30.08.14).mp3,Subb-An 2014,Subb-An,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014-08-30
Sub Focus/Sub Focus ｜ Mixmag Lab London - 20241218.opus,Mixmag Lab London,Sub Focus,"{'name': 'Sub Focus Sets', 'artist': 'Sub Focus'}",Drum & Bass,2024-12-18
Sub Focus & Wilkinson/Sub Focus & Wilkinson - Live on Radio 1 Essential Mix (10.10.20).mp3,Sub Focus & Wilkinson 2020,Sub Focus & Wilkinson,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum & Bass,2020-10-10
Sunnery James & Ryan Marciano/Sunnery James & Ryan Marciano - Live on Radio 1 Essential Mix (18.01.14).mp3,Sunnery James & Ryan Marciano 2014,Sunnery James & Ryan Marciano,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014-01-18
Sven Vath/Sven Vath - Live on Radio 1 Essential Mix - Masters Series 3 (04.07.15).mp3,Sven Vaeth 2015,Sven Vaeth,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2015-07-04
Sven Vath & Richie Hawtin/Sven Vath & Richie Hawtin - Live @ Cocoon in Ibiza Replay (10.05.20).mp3,"Cocoon, Ibiza",Sven Vath & Richie Hawtin,"{'name': 'Sven Vath & Richie Hawtin Sets', 'artist': 'Sven Vath & Richie Hawtin'}",Techno,2020-05-10
Swedish House Mafia/Swedish House Mafia - Live @ Coachella 2022 in California (19.04.22).mp3,Swedish House Mafia,Swedish House Mafia,"{'name': 'Coachella 2022', 'artist': 'Various Artists'}",House,2022-04-19
Swedish House Mafia/Swedish House Mafia - Live @ Coachella Festival 2012 in California (14.04.12).mp3,Swedish House Mafia,Swedish House Mafia,"{'name': 'Coachella 2012', 'artist': 'Various Artists'}",House,2012-04-14
Swedish House Mafia/Swedish House Mafia - Live @ Radio 1 Essential Mix Ibiza 20 Special Part 2 (25.07.15).mp3,Swedish House Mafia 2015,Swedish House Mafia,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2015-07-25
Swedish House Mafia/Swedish House Mafia - Live @ Ushuaia in Ibiza (06.08.22).mp3,"Ushuaia Ibiza, 2022",Swedish House Mafia,"{'name': 'Swedish House Mafia Sets', 'artist': 'Swedish House Mafia'}",House,2022-08-06
Synthony/SYNTHONY - Full Length Show - Live at Mānuka Phuel SYNTHONY Festival 2025 [p-EX2AEDhNs].opus,"Synthony, Mānuka Phuel",Synthony,"{'name': 'Classical House', 'artist': 'Various Artists'}",Electronic,2025
Synthony/SYNTHONY_-_World_Premiere_-_Full_Length_Show.mp3,"Synthony, World Premiere",Synthony,"{'name': 'Classical House', 'artist': 'Various Artists'}",Electronic,2024
TQD/TQD - Live on Radio 1 Essential Mix (26.08.17).mp3,TQD 2017,TQD,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2017-08-26
Tale Of Us/Tale Of Us - Live @ Coachella 2019 in California (20.04.19).mp3,Tale Of Us,Tale Of Us,"{'name': 'Coachella 2019', 'artist': 'Various Artists'}",Techno,2019-04-20
Tale Of Us/Tale of Us  - Live on Radio 1 Essential Mix (24.01.15).mp3,Tale of Us 2015,Tale Of Us,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-01-24
Tania Vulcano & Locodice/Tania Vulcano & Locodice - Live @ Radio 1 Essential Mix Ibiza 20 Special Part 5 (26.07.15).mp3,Tania Vulcano & Locodice 2015,Tania Vulcano & Locodice,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2015-07-26
"Ten Walls/Ten Walls - Live @ Radio 1 Party, Ushuaia in Ibiza (01.08.14).mp3",Ten Walls,Ten Walls,"{'name': 'Ushuaia 2014', 'artist': 'Various Artists'}",House,2014
Ten Walls/Ten Walls - Live on Radio 1 Essential Mix (13.09.14).mp3,Ten Walls 2014,Ten Walls,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014-09-13
The 2 Bears/The 2 Bears - Live on Radio 1 Essential Mix (21.01.12).mp3,The 2 Bears 2012,The 2 Bears,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2012-01-21
The Avalanches/The Avalanches - Live @ Coachella 2022 in California (19.04.22).mp3,The Avalanches,The Avalanches,"{'name': 'Coachella 2022', 'artist': 'Various Artists'}",Electronic,2022
The Chemical Brothers/Chemical Brothers - Live @ Coachella Festival 2009 in California (18.04.09).mp3,The Chemical Brothers,The Chemical Brothers,"{'name': 'Coachella 2009', 'artist': 'Various Artists'}",Electronic,2009-04-18
The Chemical Brothers/The Chemical Brothers - Live @ Coachella Festival 2011 in California (15.04.11).mp3,The Chemical Brothers,The Chemical Brothers,"{'name': 'Coachella 2011', 'artist': 'Various Artists'}",Electronic,2011-04-15
The Glitch Mob/The Glitch Mob - Live @ Coachella Music Festival 2014 in California (13.04.14).mp3,The Glitch Mob,The Glitch Mob,"{'name': 'Coachella 2014', 'artist': 'Various Artists'}",Electronic,2014-04-13
The XX/The XX - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,The xx,The xx,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Indie Pop,2017-04-14
Theo Kottis/Theo Kottis - Live on Radio 1 Essential Mix (23.07.22).mp3,Theo Kottis 2022,Theo Kottis,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2022-07-23
Thomas Gold/Thomas Gold - Live on Radio 1 Essential Mix (03.11.12).mp3,Thomas Gold 2012,Thomas Gold,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2012
Thomas Jack/Thomas Jack - Live @ Coachella Music Festival 2016 in California (24.04.16).mp3,Thomas Jack,Thomas Jack,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-24
Tiesto/Tiesto - Live on Radio 1 Essential Mix (02.01.14).mp3,Tiesto 2014,Tiesto,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2014-01-02
Tim Reaper/Tim Reaper - Live on Radio 1 Essential Mix (15.01.22).mp3,Tim Reaper 2022,Tim Reaper,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum & Bass,2022-01-15
"Tita Lau/Tita Lau LIVE @ DRUMSHEDS, LONDON, Our House UK Tech House ⧸ House ⧸ Techno [sak5PnI4WkM].opus",Tita Lau,Tita Lau,"{'name': 'Drumsheds', 'artist': 'Various Artists'}",Tech House,
Tokimonsta/Tokimonsta - Live @ Coachella Music Festival 2016 in California (24.04.16).mp3,Tokimonsta,Tokimonsta,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",Electronic,2016-04-24
Totally Enormous Extinct Dinosaurs/Totally Enormous Extinct Dinosaurs - Live on Radio 1 Essential Mix (18.08.12).mp3,Totally Enormous Extinct Dinosaurs 2012,Totally Enormous Extinct Dinosaurs,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-08-18
Tourist/Tourist - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,Tourist,Tourist,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-16
Tove Lo/Tove Lo - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,Tove Lo,Tove Lo,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Pop,2017-04-16
Trentemoller/Trentemoller - Live @ Coachella Festival 2011 in California (15.04.11).mp3,Trentemøller,Trentemøller,"{'name': 'Coachella 2011', 'artist': 'Various Artists'}",Electronic,2011-04-15
Tube & Berger/Tube & Berger - Live on Radio 1 Essential Mix (18.02.17).mp3,Tube & Berger 2017,Tube & Berger,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Tech House,2017-02-18
Tycho/Tycho - Live @ Coachella Music Festival 2017 in California (15.04.17).mp3,Tycho,Tycho,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Ambient,2017-04-15
Underworld/Underworld - Live @ Coachella Music Festival 2016 in California (22.04.16).mp3,Underworld,Underworld,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",Electronic,2016-04-22
Underworld & Eric Prydz/Underworld & Eric Prydz - Live @ Radio 1 Essential Mix Ibiza 20 Special Part 7 (28.07.15).mp3,Underworld & Eric Prydz 2015,Underworld & Eric Prydz,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-07-28
Vanic/Vanic - Live @ Coachella Music Festival 2016 in California (23.04.16).mp3,Vanic,Vanic,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-23
Vintage Culture/Vintage Culture - Live @ Hi in Ibiza (30.07.22).mp3,Hi Ibiza,Vintage Culture,"{'name': 'Vintage Culture Sets', 'artist': 'Vintage Culture'}",House,2022-07-30
Wankelmut/Wankelmut - Live on Radio 1 Essential Mix (07.06.14).mp3,Wankelmut 2014,Wankelmut,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014-06-07
Warp Records/Warp Records - Live on Radio Essential Mix (13.12.14).mp3,Warp Records 2014,Warp Records,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2014-12-13
Waze & Odyssey/Waze & Odyssey - Live on Radio 1 Essential Mix (07.02.15).mp3,Waze & Odyssey 2015,Waze & Odyssey,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2015-02-07
What So Not/What So Not - Live @ Coachella Music Festival 2015 in California (12.04.15).mp3,What So Not,What So Not,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",Electronic,2015-04-12
What So Not/What So Not - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,What So Not,What So Not,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-16
Whethan/Whethan - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,Whethan,Whethan,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-16
Wilkinson/Wilkinson - Live on Radio 1 Essential Mix (04.03.17).mp3,Wilkinson 2017,Wilkinson,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2017-03-04
William Djoko/William Djoko – Live @ DC-10 in Ibiza (11.07.20).mp3,William Djoko 2020,William Djoko,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2020-07-11
Wu Tang Clan/Wu Tang Clan - Live @ Coachella Music Festival 2013 in California (13.04.13).mp3,Wu Tang Clan,Wu Tang Clan,"{'name': 'Coachella 2013', 'artist': 'Various Artists'}",Hip Hop,2013-04-13
Yotto/Yotto - Live @ Coachella Music Festival 2017 in California (15.04.17).mp3,Yotto,Yotto,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",House,2017-04-15
Yousef/Yousef - Live on Radio 1 Essential Mix (20.10.12).mp3,Yousef 2012,Yousef,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-10-20
Zedd/Zedd - Live @ Coachella Music Festival 2014 in California (13.04.14).mp3,Zedd,Zedd,"{'name': 'Coachella 2014', 'artist': 'Various Artists'}",Electro House,2014-04-13
Zedd/Zedd - Live @ Coachella Music Festival 2016 in California (23.04.16).mp3,Zedd,Zedd,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",Electronic,2016-04-23
Zhu/Zhu - Live @ Coachella Music Festival 2016 in California (23.04.16).mp3,Zhu,Zhu,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-23
_.rtf,Unknown Track,Unknown Artist,"{'name': 'Unknown Artist Sets', 'artist': 'Unknown Artist'}",Unknown,
dBridge/dBridge - Live on Radio 1 Essential Mix (31.01.20).mp3,dBridge 2020,dBridge,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-01-31
Rufus/RÜFÜS DU SOL (DJ set) ｜ Mixmag Lab London - 20240809.opus,Mixmag Lab London,Rüfüs Du Sol,"{'name': 'Rüfüs Du Sol Sets', 'artist': 'Rüfüs Du Sol'}",House,2024-08-09
"James Hype, Get Closer Amsterdam [QThaqlzSqLw].opus",Get Closer Amsterdam,James Hype,"{'name': 'James Hype Sets', 'artist': 'James Hype'}",House,
Max Styler Live @ EDC Vegas 2025 [N40pkDgwNfg].opus,Max Styler,Max Styler,"{'name': 'EDC Las Vegas 2025', 'artist': 'Various Artists'}",House,2025
D.O.D Live in Brooklyn NYC ｜ Full DJ Set [bHGHzifLcrA].opus,D.O.D Brooklyn NYC,D.O.D,"{'name': 'D.O.D Sets', 'artist': 'D.O.D'}",Tech House,
Gorgon City DJ Set ｜ Rockstar Energy presents @creamfields  2025 ｜ @beatport  Live [Okt3b62OEec].opus,Gorgon City,Gorgon City,"{'name': 'Creamfields 2025', 'artist': 'Various Artists'}",House,2025
Purple Disco Machine House Set @ Glitterbox Hï Ibiza [yRYPwUxAGLQ].opus,Purple Disco Machine Glitterbox Hi Ibiza,Purple Disco Machine,"{'name': 'Purple Disco Machine Sets', 'artist': 'Purple Disco Machine'}",House,
"Radio 1's Classic Essential Mix, Pete Tong & Nick Warren live at Scream in Plymouth, 1996.mp4",Pete Tong & Nick Warren 1996,Pete Tong & Nick Warren,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,1996
DJS FROM MARS LIVE @ USHUAÏA IBIZA - F＊＊＊ ME I'M FAMOUS 23-06-2025 - FULL SET [L4VeFKUT42k].opus,Ushuaïa Ibiza F * * * Me I'm Famous,DJs from Mars,"{'name': 'DJS from Mars Sets', 'artist': 'DJs from Mars'}",House,2025-06-23
"Duke Dumont - DJ Set at Steelyard, Creamfields 2025 [EiTiJHgf0NA].opus",Duke Dumont,Duke Dumont,"{'name': 'Creamfields 2025', 'artist': 'Various Artists'}",House,2025
.DS_Store,DS_Store,Unknown Artist,"{'name': 'Unknown Album', 'artist': 'Unknown Artist'}",Unknown,
Honey Dijon DJ set Barcelona ｜ Burn Energy Tour x Mixmag [l35ok-7n2IU].opus,Burn Energy Tour Barcelona,Honey Dijon,"{'name': 'Honey Dijon Sets', 'artist': 'Honey Dijon'}",House,
"Radio 1's Essential Mix, Max Dean x Luke Dean x Joss Dean.mp4",Max Dean x Luke Dean x Joss Dean,"Max Dean, Luke Dean & Joss Dean","{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,
MEDUZA • LIVE DJ SET FROM A PIZZERIA IN IBIZA [dObRo5H4u3w].opus,Pizzeria set Ibiza,MEDUZA,"{'name': 'MEDUZA Sets', 'artist': 'MEDUZA'}",House,
Max Dean ｜ ANTS 2025 - Live at Ushuaïa Ibiza #Livestream [7QtNWKXSBDw].opus,Max Dean,Max Dean,"{'name': 'ANTS 2025 Ushuaia', 'artist': 'Various Artists'}",House,2025
Mau P - Live From Coachella 2025 [wxKkaBoEWCk].opus,Mau P,Mau P,"{'name': 'Coachella 2025', 'artist': 'Various Artists'}",Tech House,2025
Eric Prydz WE2 ｜ Tomorrowland 2025 [LIZCWL2zdPo].opus,Eric Prydz WE2,Eric Prydz,"{'name': 'Tomorrowland 2025', 'artist': 'Various Artists'}",House,2025
James Hype SYNC London (Full Set) [rLTCLSsqrXY].opus,SYNC London,James Hype,"{'name': 'James Hype Sets', 'artist': 'James Hype'}",House,2025
RÜFÜS DU SOL (DJ SET) - Mayan Warrior - Burning Man 2024 [eQ-OVsdK-hM].opus,RÜFÜS DU SOL,RÜFÜS DU SOL,"{'name': 'Burning Man 2024', 'artist': 'Various Artists'}",Electronic,2024
"Gorgon City Live from Navy Pier, Chicago 2025 [dMiYhLy8N6Q].opus","Navy Pier, Chicago",Gorgon City,"{'name': 'Gorgon City Sets', 'artist': 'Gorgon City'}",House,2025
Patrick Topping tech-house set ｜ Mixmag Lab London ｜ Wagtail Rooftop [9Gr-gDNaeEQ].opus,Tech House Set Mixmag London,Patrick Topping,"{'name': 'Patrick Topping Sets', 'artist': 'Patrick Topping'}",Tech House,
HANNAH LAING LIVE DJ SET FROM HÏ IBZA CLUB ROOM • 2025 [w_WXFQ59r34].opus,Hi Ibiza Club Room,Hannah Laing,"{'name': 'Hannah Laing Sets', 'artist': 'Hannah Laing'}",House,2025
Amelie Lens Tomorrowland 2025 ｜ MainStage Closing [q5Oz6Ja8iZs].opus,Amelie Lens,Amelie Lens,"{'name': 'Tomorrowland 2025', 'artist': 'Various Artists'}",Techno,2025
Eats Everything ｜ Mixmag Lab London x Fly San Miguel [lAIyhiqkS5M].opus,Mixmag Lab London,Eats Everything,"{'name': 'Eats Everything Sets', 'artist': 'Eats Everything'}",House,
CAMELPHAT at Giza Pyramids 2025 (Zamna) [h_aESLekNEQ].opus,Giza Pyramids,CamelPhat,"{'name': 'CamelPhat Sets', 'artist': 'CamelPhat'}",Tech House,2025
"Radio 1's Essential Mix, Interplanetary Criminal.mp4",Interplanetary Criminal,Interplanetary Criminal,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,
Radio 1’s Essential Mix with Barry Can't Swim at The Warehouse Project [F2Pw1lWWtl8].opus,Barry Can't Swim @ The Warehouse Project,Barry Can't Swim,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,
Max Styler Live @ CRSSD San Diego 2025 [W16F7JYKcVA].opus,Max Styler,Max Styler,"{'name': 'CRSSD 2025', 'artist': 'Various Artists'}",House,2025
Ewan McVicar Pumping House DJ Set Live From DJ Mag HQ [g3Btr8uMk-g].opus,Pumping House DJ Mag HQ,Ewan McVicar,"{'name': 'Ewan McVicar Sets', 'artist': 'Ewan McVicar'}",House,
Chris Lake LIVE From San Francisco 2025 ｜ Full Set [O_B5lTFUg_8].opus,Chris Lake San Francisco,Chris Lake,"{'name': 'Chris Lake Sets', 'artist': 'Chris Lake'}",Tech House,2025
FISHER LIVE FROM CREAMFIELDS 2025 [MT7zB-SbUl4].opus,FISHER,FISHER,"{'name': 'Creamfields 2025', 'artist': 'Various Artists'}",House,2025
"Radio 1's Essential Mix, Carl Cox at [UNVRS].mp4",Carl Cox @ UNVRS,Carl Cox,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,
Faithless DJ set   Brighton Music Conference   @Beatport  Live [XCahxFzSNg0].opus,Faithless DJ Set Brighton Music Confrence,Faithless,"{'name': 'Faithless Sets', 'artist': 'Faithless'}",Electronic,
